"","TestSignal_plasma_09202017_50RP_014_NEG_matrix_1","TestSignal_plasma_09202017_50RP_015_NEG_matrix_2","TestSignal_plasma_09202017_50RP_016_NEG_matrix_3","TestSignal_plasma_09202017_50RP_017_NEG_NIST_1","TestSignal_plasma_09202017_50RP_018_NEG_NIST_2","TestSignal_plasma_09202017_50RP_019_NEG_NIST_3"
"group","matrix","matrix","matrix","plasma","plasma","plasma"
"792.5533/723.881","2001.24608868006","1621.20989302801","1640.47540348825","20138.8302682001","22475.5737426827","17300.2190017604"
"792.5759/705.087","252.122606885206","515.128942767674","0","15333.9419204543","15944.8061257324","13721.3269179528"
"792.6017/717.818","220.849006261284","327.692406244379","246.168598888442","24420.525718103","21486.9998064041","23272.0731998444"
"793.4795/630.516","973.102337511615","920.21914715929","1188.55307222426","5125.73695244654","4489.09533251952","4505.83248495392"
"793.5348/687.507","3565.99073692993","2367.98598533588","1961.76593011549","40157.9825360622","40626.7764236972","40939.6023099756"
"793.5999/719.031","663.106894753734","494.84632151184","584.878777724877","14759.746087943","11512.6470216302","15112.2637973734"
"794.3064/485.013","2094.61270594676","1671.58128273347","1768.61718939534","8404.35215190327","7069.23523224073","8737.20520513291"
"794.5092/661.438","1415.97937436714","941.583067020291","1342.73371925253","30326.7569739686","34057.8797768973","31709.5675709449"
"794.5329/731.156","774.307081475044","1601.28555040442","829.514434928074","24914.112417303","26407.2082113266","23290.2863091828"
"794.5469/703.27","2275.61903642304","1485.17354612351","1825.17374480458","78139.8293111327","79034.4596462968","78900.8252983152"
"794.5895/478.95","132.409400903534","0","538.058138903696","3656.70894740186","3344.1199200075","2756.16651248449"
"794.5963/780.872","671.100134203846","800.169693571669","790.750090750442","8952.80136719809","9948.66364026585","7895.69297359266"
"795.1323/545.639","549.858293728171","1117.54788445027","845.177978190061","7887.53323031614","7361.69260433524","7996.09390247376"
"795.5122/661.438","2054.11190697935","1108.55022701668","1318.02516118302","14770.2102672049","14636.7026039095","13711.3998266818"
"795.5357/731.156","405.301886286194","1491.24151933208","913.348762026351","12516.7414209484","11245.0090065366","13526.6802125931"
"795.55/703.27","1748.54838396236","2235.82384229929","1755.6150704385","38700.9308768935","39329.5632417678","37877.3679203746"
"796.5127/646.887","856.53333119384","1105.5919677254","162.856834175583","17197.992343192","19901.804661953","18070.3916581319"
"796.514/661.438","1378.17625053749","568.253455162051","710.985333139193","10164.2063335028","11224.0112122614","10742.0879957849"
"796.5462/703.27","1851.38875115787","1597.23387214383","2184.34860749052","35267.5670552908","35441.5228425494","35689.5529531013"
"796.6008/780.872","92.3535804135193","688.881985055111","475.207053109405","2500.94112605979","2035.71516117642","2121.64492742512"
"797.5179/647.491","1278.2842724566","1320.56622651032","957.114339924508","16387.5358015523","15749.0715791832","14679.163423469"
"797.5798/668.104","367.205047576378","267.864788126823","717.195557707037","14406.7476208745","16645.536104723","16539.6612248132"
"798.5285/662.042","1291.02913485713","1607.71774818004","1778.67465249057","339451.957316449","346461.382410267","339981.428523399"
"799.4048/599.599","1418.64057629183","1900.91823388361","1542.46524314144","12660.9199732557","9371.68649473195","10034.6321564923"
"799.5318/662.044","1443.92907213327","1139.87892553172","887.381359090755","166694.173901706","170040.3600453","165917.079554543"
"799.5965/683.263","661.404092537964","537.225852480289","352.304351218459","18222.8085398851","18598.2541573547","21582.726390934"
"800.5444/671.745","5792.7667445751","2633.1473894416","2694.12175981638","2051204.06351394","2080144.61287373","1997456.57026267"
"800.5792/708.724","637.05434580287","807.569154256969","229.990410120226","9617.3520197302","12065.3843617209","11516.8768250298"
"800.5962/684.476","260.20381368358","147.016011316472","356.487379557199","7981.59229580964","9571.64171301864","8764.24934979249"
"800.6236/731.764","0","130.526080338218","242.417998902796","5763.64184545897","6098.2983150482","6161.61821283292"
"801.5476/671.745","3170.22477162755","1450.58199567795","1066.9575934147","963491.831604889","977949.680238878","954001.408803441"
"801.6118/702.057","1578.66679156301","1678.19983291626","937.265239718035","150185.124292183","157098.396741295","145305.897215645"
"802.4114/25.614","408.464881696613","61.271217642564","163.038506725705","41520.4222506768","36778.4884647697","42184.7561548233"
"802.527/481.981","359.27520434125","340.709607058598","583.537975682591","16890.2807474268","18679.9613129273","17163.5078545616"
"802.5411/653.556","568.839275836945","1333.831032244","1059.65919932459","60056.4447796822","57428.7329017388","60679.7973842356"
"802.56/687.507","121827.515183838","38747.5955674235","21491.6396880735","10384973.3241908","10498290.8815174","10393275.4901623"
"802.5592/688.716","129677.854161835","40996.1280752745","22616.4021366597","10423461.2425062","10535584.3058846","10428950.6699995"
"802.6137/702.057","16090.3701090703","5644.43156776933","3116.28986460219","78746.8904586796","79857.1958908075","85110.9048110966"
"803.5087/647.494","548.303345949838","912.341200897217","586.546638370159","15425.5443332672","15527.2496757061","16734.8027653572"
"803.5309/481.981","263.718105938243","65.8721201809971","471.031386605887","7464.91777462106","7296.31340799304","6419.08878259278"
"803.5641/687.507","60107.640309006","18928.8308573507","10592.8788112008","4807176.51772285","4840310.01966492","4808656.92019736"
"803.5629/688.716","62259.4810451509","19859.2879038334","10295.8808720256","4817003.30218008","4855845.43525213","4823836.69308481"
"803.6274/719.637","7328.16060299596","3299.45414453957","1993.19399061249","318010.891983651","322006.086254984","313377.952127376"
"804.2614/522.601","3345.82735281545","3357.14884133301","2773.79837993814","18838.9566865363","20948.3576338624","21173.2595788203"
"804.4854/448.636","948.281591082551","422.386452905274","573.117192441076","18916.4763373282","20052.6163784405","18879.6117103577"
"804.5746/704.479","42335.1402250423","14771.9763660387","6415.38152314344","6213782.75639773","6337272.9075699","6243395.13100819"
"804.5759/703.268","38771.1418518314","12846.4473466972","7426.0990366675","6183839.65898739","6301718.24812207","6206619.63980068"
"804.6306/719.637","8694.51118598675","3374.30290171261","1384.33818871168","161433.220661675","161032.223758747","155955.920557826"
"805.4878/448.03","0","269.764201068878","562.682197005779","9032.96997616154","8074.5995500946","8080.10652909977"
"805.5795/703.269","20304.4923088049","5731.64790611268","2987.45699373722","2862292.33151249","2932996.45766058","2834814.64002228"
"805.6335/719.637","4356.86561849099","1696.22436814454","607.419404412899","51165.4435363039","51687.4433562257","53305.3363569267"
"806.528/667.5","2459.7755005371","3054.81694747925","3240.56328047512","11485.4389338172","10454.5632345792","9159.91499409806"
"806.5536/659.619","901.678389545192","94.5156572404355","230.284119184044","4619.23994021883","4559.84740765385","4576.27589276399"
"806.5819/703.268","5023.06922991298","2345.28055837165","749.591999937953","777162.145613259","793599.25064488","786218.256775723"
"806.5967/775.415","489.838337121498","582.755156616211","499.495741391787","30755.5407858848","27193.2188994015","29077.2376712615"
"807.5029/672.35","2236.60592204383","908.946314671256","1334.54026521533","78406.0006629546","82110.1581462188","77524.6207828525"
"807.5846/703.27","1204.15164167241","1001.30775938529","249.859923524161","165727.809027883","162813.939067586","160222.906910706"
"807.5998/775.415","179.152276462839","883.50949503972","313.737877787879","19085.4704306601","18165.6438730682","16768.9741483688"
"808.401/24.998","315.456660088753","103.102045135498","98.1662425223519","66331.652824707","73701.0161585808","71988.6344140834"
"808.5061/672.35","1015.70615642611","936.507153386652","343.326108002428","38115.7337533471","38933.4269018663","35001.7132142069"
"808.5489/685.686","2163.83513899243","1896.26962713788","724.394782000976","16526.1710394235","12360.086660897","14254.9287676309"
"808.5867/703.27","291.269014515816","0","714.311550734074","26214.8416852203","30066.5860831478","25594.8067112373"
"808.6122/787.541","614.856735560045","843.118152945382","833.818636692828","28381.3396574126","27801.2749193552","26293.336243524"
"809.1995/545.033","1902.68562747426","1494.67068069917","1239.87067584177","10192.4628996931","9310.32635835748","10596.7611498832"
"809.5084/672.351","621.549662180452","950.935906846781","485.450743161711","10096.2254030407","11225.6746647259","11113.3716211796"
"809.5529/685.688","1331.30192381456","1810.50486132632","1790.4073858622","6277.99149960711","6515.5846892153","6547.51655794496"
"809.615/788.145","485.64446837149","469.355101388114","737.101695480224","14592.1668759094","15593.197916031","15456.7270376383"
"809.681/588.683","1686.47056820358","1180.08810218284","1012.06849540061","5717.73576092718","5563.73753480911","5718.87654495514"
"810.5285/660.831","910.474024320412","669.594324769899","1098.79429692227","13631.3424073528","15782.3218573848","15929.5901236537"
"810.5273/719.031","2106.08806421399","1892.30585133484","994.963300977051","23841.2011394959","24921.7893468516","25035.6788420019"
"810.5648/700.843","4506.0819220536","2087.41641189802","1060.34527504859","424202.099105353","441484.806466863","421096.883954597"
"810.6183/788.751","748.130559474989","457.608237305815","1405.31339536097","7188.62104824571","5603.66737108228","7531.44531693467"
"810.6851/588.077","502.48485628143","711.248854570782","906.774237246718","3087.18081180225","3002.4954096794","3244.89106088768"
"811.416/572.317","1108.58562085419","1298.40280242743","890.133956339425","5222.31890239757","5187.96524637273","5805.95668535235"
"811.5304/719.033","1765.4988069939","642.47959439392","982.831468257494","13017.2725671196","14395.4239211273","11818.5852549515"
"811.5681/700.843","2492.63713300107","1752.25879651295","1495.87291363561","208145.814158833","216119.312166244","216816.413433771"
"812.5112/461.974","442.677933900803","218.646728081665","88.9828794773668","16521.3839069935","16654.3142325091","16956.3868662196"
"812.544/675.382","790.817448220651","878.256800673453","1048.09627799377","100762.840775136","101699.108698749","103119.888889684"
"812.5797/703.876","4273.88555716258","1437.01600546578","1079.41064530585","545449.636091435","552134.64315128","547610.255230468"
"813.5141/461.974","816.256093976498","0","336.224070176762","8059.03389868382","6655.18328467361","8940.58621122447"
"813.5369/647.494","1264.07527632333","1286.06099665968","1209.38405008852","438120.648632118","441424.608413174","438244.782890367"
"813.5474/675.382","2061.41803041968","1572.71702028517","1629.66080371471","50392.6524042931","48756.4552076274","47591.0892879651"
"813.5833/703.877","1885.80752242189","624.967790741863","653.141252907459","260471.955735406","263697.386763301","262918.716182258"
"814.54/647.494","1069.46548059239","1432.89294107236","795.041446162936","193919.040140448","200289.711158727","198422.218934016"
"814.5592/682.051","1247.47296570964","194.421434414063","406.981891597062","57762.1336306388","58886.1115659181","61581.5924476598"
"814.5921/706.299","992.215616448782","761.383779287342","373.229122708319","174603.709131396","180244.701146393","176772.671175575"
"814.5958/723.274","617.753833947807","211.199593439172","616.563248042776","90774.7075735093","93678.103485489","92982.1842905715"
"815.3594/588.683","1484.63888754306","1466.8396515385","1390.83540176631","8975.92673404468","7074.3091373707","6708.31113920112"
"815.4476/599.596","2237.52164938843","2138.84428177226","1593.38271618569","9287.47224441192","9714.39124068981","9923.40049548337"
"815.5526/667.5","4386.17652878535","840.480221810731","656.384723839076","688276.050538872","704585.818384322","682079.244174959"
"816.5164/717.212","1330.5517778101","2076.46810722171","2117.95764976893","22837.9192254754","23016.7027345598","23312.805760479"
"816.5558/667.5","2410.72891152261","342.26881725809","629.995672959936","298346.496279146","301748.285218919","298265.55748828"
"816.5753/698.42","2318.30332106072","1239.17463617208","535.512690025625","296865.26432321","303389.345647429","300578.807279967"
"816.6108/723.883","832.475527010492","535.651902580262","274.040493983676","111549.454286194","111578.799027596","112203.74496127"
"817.5186/717.212","1163.33786312153","1603.04985688203","668.31804101805","10873.2873733174","10676.9449280913","12212.9698282619"
"817.5584/667.5","1740.32504506369","449.970823442732","85.8989510278085","87556.2255828859","94138.6934123994","84251.5406911946"
"817.5787/698.42","972.235137068822","447.815309906004","618.644580114943","154494.399794975","154523.409094032","156502.889331329"
"817.6426/730.552","909.413023004713","397.017149764353","304.612438464537","109842.157716668","118087.279933246","107817.51910038"
"818.2908/492.893","2336.38917721777","1350.36884715059","2129.48327186437","11892.9016584429","13615.4045793426","12752.1582599504"
"818.5192/671.744","600.897717972286","176.797746622722","421.361234623939","19508.2716780274","19809.4335566894","21549.6884114768"
"818.5309/731.156","1369.44713377986","1757.11042118974","1594.05282921468","88060.7970410978","90622.6923701872","85836.4138487668"
"818.5477/694.782","1160.42456575211","553.631269972586","950.290748764689","62408.239652188","54108.4667053221","51093.4516117463"
"818.5543/656.588","2074.08585692721","1621.81905470058","1784.89393005157","88716.9054294918","88093.1749816961","86545.5366110841"
"818.5907/714.787","719.378377587534","547.139986705778","0","72744.1108940128","78142.7046777835","66262.4528912622"
"818.6458/730.552","430.762255131932","453.665941336499","156.428711300184","55978.8816188612","61332.9721961824","55393.9262255537"
"819.5207/671.138","390.86184567539","329.596304714628","301.618401132524","7915.53032259117","8724.06746354368","8881.49548194446"
"819.5343/731.158","1974.48571993969","1333.12785739899","1728.04260120465","44185.1484632928","44784.0933888771","45618.5838450399"
"819.5586/657.194","804.710099046843","459.730022769504","451.788256130147","44398.6939273408","42778.6765522165","44297.331529541"
"819.5944/714.183","739.37333405558","582.600730670773","421.095944518969","38448.0375019725","38664.7450324225","35741.7143382391"
"820.5165/470.462","603.911303707654","494.381439420146","830.614227966127","57476.938991842","63703.865834603","59285.9991499442"
"820.564/711.755","2419.21960956327","1022.90122271925","603.65275592441","71387.3847878732","79614.3376160526","76976.0461235046"
"820.57/673.561","542.663343988159","468.238218021393","555.557372149779","39068.9002355701","38407.7315106037","47796.2548624573"
"821.4065/24.381","259.16024496903","390.171959004122","145.082433726445","10470.1259910583","11964.4129659153","11623.4539806349"
"821.5196/470.462","881.146809002142","341.028432783127","292.593143351609","30757.7411218261","28561.2734199902","28324.1449297904"
"821.5656/710.545","1539.86243520075","1422.23939766595","817.877441717192","55941.8057430267","56518.111892591","59738.8372667889"
"821.6007/666.894","319.803372286048","309.436074909557","155.25342422728","7314.5853424072","6377.98566932676","6877.67701911935"
"821.63/739.646","610.991947031746","578.340705490109","258.688749890508","21602.6816323337","21611.1525557567","22131.9985748992"
"821.6335/588.684","381.898147917632","349.552461468507","322.770618878305","2866.60423996665","2198.7123704963","2999.52651446536"
"822.2348/472.887","1202.45131401777","1706.58050377289","1350.73732512371","5106.73882988393","5804.29643174158","6122.54455672802"
"822.5283/659.619","1398.34878791894","1452.03296658653","1089.27473790077","103424.886329533","106183.643428909","102526.463529777"
"822.5625/711.149","1409.84110818472","1082.76656103134","587.273405012701","40851.3459943527","43489.0387696632","40054.0497570207"
"822.633/739.646","212.60640039275","770.838466167451","175.715710348583","10869.4705144882","13390.4044215586","12183.1607089064"
"822.6965/28.079","837.040763003589","512.769389694214","629.683769508556","5304.51306517983","5687.02499266154","5681.49798955917"
"823.5317/659.619","1395.21888346715","948.887035990254","1697.55074355145","53436.6563959123","52116.316357252","50953.2544044"
"823.5813/725.096","446.492613779306","266.787328952638","189.679309680909","17061.7045244239","17759.2222361822","15532.6412054921"
"823.6298/739.646","211.359269815773","265.679484717475","353.211094510742","7712.26960957888","9320.14913204549","8645.98972215652"
"824.5445/673.563","4615.96145542555","1941.24555253982","2094.36594625586","1704216.82001623","1733279.24147168","1698357.95691262"
"824.5789/708.12","445.679531785659","1074.27533091982","739.216028273646","28558.4164199829","31581.6417297279","27475.060742928"
"824.6311/739.646","1114.44118807279","685.966945352099","530.988805616341","4541.82386905847","4643.87317762374","3108.94460606348"
"824.6926/28.079","379.910965533497","1213.03106896914","733.413808473896","4211.09992800434","6773.38232305908","5590.13297236851"
"825.5476/673.563","2232.23166723606","2067.53032484054","1775.30598886311","858535.63803918","862220.491351949","858950.369836925"
"825.583/708.726","566.147179736403","472.22765469676","414.404021262191","13208.4675500895","15871.6601035075","11837.683661353"
"825.6118/690.536","642.525477257054","266.253899266968","516.401541719865","8847.17166452853","8385.9183195779","6514.57427005893"
"826.4695/472.887","199.990534655996","82.4186894504324","222.840125577059","2193.4996572366","1520.5364588246","2471.33443422317"
"826.56/689.3235","54978.5473120253","18254.6419849494","9266.88176930916","4140608.96326224","6149799.58343713","4133604.95036823"
"826.6399/736.615","2439.87312959576","960.948215683787","1005.74443097971","11245.959239006","9806.35842813318","9160.48235173225"
"826.6888/28.079","556.775203160217","827.074533716583","672.671248807627","3548.00039886475","3627.15583608774","4277.65881614685"
"827.4772/606.265","501.970388985386","514.2539908897","750.572711965612","5461.60382387873","5746.88943192337","4376.87390985489"
"827.5636/688.72","30168.8983984962","10111.0810624476","6812.91162835184","2154790.54620651","3080654.34685167","3091689.84920442"
"827.6272/706.301","4142.76972097593","1767.31485836283","1121.83056920873","64713.062516162","68271.6513018972","68235.4737556827"
"827.6429/736.612","1775.00948788361","1114.06520778378","333.379411216317","5769.86716267213","6083.23180009459","6262.26706717846"
"828.4847/446.211","450.310405668654","67.2480473286023","240.853504377671","4553.23603410008","5835.50670975395","5612.5045637858"
"828.576/695.389","37623.7791078076","9954.2761953354","5922.87156164866","6270796.27038483","6296138.10567522","5994272.89919814"
"828.6558/750.556","1790.63362001108","2110.32828022204","1474.40402562098","24244.0959491775","25482.9452669144","22655.6017088462"
"829.4875/445.605","352.98677407339","92.7323463439938","227.918554134356","2599.96062238821","2971.28155530187","2606.58477785422"
"829.5096/647.491","856.166280718137","949.038123546826","725.604011779952","5254.87889170697","4901.80811225182","4613.30265815396"
"829.5323/634.76","897.274807616667","1178.83134829291","1416.07830200164","4901.90413417941","4544.32215191293","6253.08624155605"
"829.5796/695.389","15306.1633172734","5602.47491411337","2121.60850652338","3064743.63643189","3119865.56623158","3070336.34320511"
"829.6432/724.487","4430.59071125622","1602.99139747838","1163.0711345786","675541.050140693","678298.105718423","662459.461624648"
"829.6583/750.556","1464.37719293777","1974.00558550642","1487.23389446619","12773.8948337484","14190.1045953735","13633.6207549229"
"830.5234/647.494","955.464038459665","591.783246030059","502.024362075305","4328.39405394375","5039.05570398022","4939.46216787972"
"830.5919/711.151","43825.2704570361","13976.8761866039","7536.04753110761","4723991.04039607","4795636.09880089","4705874.83918237"
"830.6459/724.487","13919.6489835355","4942.77917779655","2503.21770745461","372410.638537667","375321.25167923","365385.59909784"
"831.1817/545.035","2093.05046092436","2589.18406623892","2079.36734665966","9778.30472197113","9385.15031333331","10308.2713108717"
"831.5464/655.979","1826.35734004714","1656.14120335579","1226.13104487276","9837.85978432296","10469.9237543396","8961.29079830225"
"831.5948/711.151","20447.9482000299","6528.74069779866","4618.81126075331","2442777.38780128","2498811.43733064","2414652.78963672"
"831.659/739.646","3486.13290276258","2670.81735888672","2830.0115704918","619017.417267612","620138.281329943","609801.803707458"
"832.2782/492.893","2678.56456791637","2516.66461424828","1928.89547433224","21066.4944009032","22110.8886281392","21213.9837934872"
"832.5875/695.995","2213.88384572075","355.24566845894","689.918734798674","32283.5800469373","33449.9275826519","31482.5296920924"
"832.607/725.095","5597.42291707697","2719.96825551606","1083.16077787778","1258599.98955269","1272592.65136078","1236709.40260691"
"832.662/739.646","2318.15490078653","2573.26795825957","1452.60223725145","296812.441895668","299650.3136702","291652.333732605"
"833.5179/682.656","4982.22934513091","2583.71462994486","2189.60452296662","143566.491290494","144766.260149115","138141.281996513"
"833.6101/725.096","2550.20740109961","1112.37399322649","389.896197413856","587828.392414971","594254.398193273","578137.952951085"
"833.6654/740.252","1808.05690941028","2334.0302958355","2819.34378347825","93635.737564219","98431.5415174809","93667.8700341744"
"834.2939/523.207","3157.88631241925","3627.41911840039","3050.27162401911","27659.0831571579","26052.8752759009","25610.6926214512"
"834.5212/682.657","3368.92367868652","1348.00166683198","1019.96689787885","70383.5025724708","71744.8715578976","71746.8310092793"
"834.5258/719.639","1438.69431984558","1380.42729997635","1737.52118117936","34180.8540301509","33181.4776972195","33801.8494219156"
"834.5648/697.811","491.748469921627","410.972467994691","558.395288272794","46680.4663967133","42120.9554547267","44034.9259295451"
"834.6132/725.096","694.090866650455","612.707548618319","759.346646006724","177754.223289727","178844.446260271","177445.05158329"
"835.5036/638.4","509.980970927514","794.729964819864","1108.55369331404","9624.18983060307","8830.34312318279","10077.9533854737"
"835.5243/682.657","2389.21567511082","1533.80266247854","1144.07528390498","21146.0467959644","21923.9038235758","19282.2114867181"
"835.534/703.27","3673.71471053245","1470.85193519592","1276.35445299372","118328.171192561","124981.130693243","120189.056801606"
"835.6166/725.096","103.91273266652","265.323951081651","189.41687436495","35367.2944324784","35181.1663871765","40444.479813099"
"836.2794/459.549","1624.33507500107","901.809603881834","1427.8053317595","16549.3864388874","19815.2016015788","16976.2875352436"
"836.5055/639.004","739.564971755174","439.664798521565","563.4070926337","4504.01318532395","4099.10427223739","4294.95573845357"
"836.5105/460.762","135.497725247605","167.179476325444","321.367032511659","5405.14452715657","6038.19532914636","4959.54904937741"
"836.5791/705.087","2306.33665605221","253.236971322802","478.7548369311","207707.32774356","211682.803686339","211897.852515913"
"837.5474/673.561","1717.07454832012","1113.92457501927","1491.62397624366","19135.5588927319","18142.8783496857","16952.3613254875"
"837.5829/704.483","872.895999003202","1056.5166997172","417.409105380945","102412.998143095","107746.840715477","106175.556598343"
"837.6762/588.684","1088.9844643645","1466.71298768617","1429.60066369486","16878.4854528258","15348.7568910599","16938.3062181185"
"838.2949/494.712","4079.32376660647","4239.43732681772","4565.33135239729","33359.5700703586","33934.0047258438","31495.3450893465"
"838.5596/682.655","840.683963506669","164.13908379181","475.151698819883","26396.4988543854","27582.500048766","24768.1145400779"
"838.5958/707.514","3128.26319965472","968.679061012776","1303.7505489887","481870.422022911","495449.061758915","499927.448855029"
"838.6803/588.684","1384.03879033737","1487.08221925762","1605.38136613338","9785.68011712843","8838.9296205187","8538.45961862663"
"839.2966/493.5","2943.71563163042","2554.89274046532","2002.95025729179","9800.39803193624","13237.698163341","10164.264422133"
"839.5524/658.407","978.22239230806","977.418879247556","505.990863874308","41771.0299631782","48412.0095567495","42160.6800863563"
"839.5992/707.514","3131.09700682433","1281.15825921834","1250.32325148151","244151.472461235","249653.650266512","255511.793171981"
"839.6832/588.683","568.432206364518","818.787377896408","937.180791065859","3213.02012752632","2494.79373590853","2340.9906659525"
"840.3108/523.207","2626.96379110031","3442.07867621867","3153.51736337284","45128.2029805219","45824.2493970388","46576.3288755361"
"840.5549/658.406","1772.74298139395","2209.63403176444","1803.08146167546","22167.3806345324","22635.0828218684","23564.5887005607"
"840.5752/699.024","1899.98775484793","949.186749068042","902.928098226109","133880.967011849","140125.542360095","133270.443816603"
"840.6021/706.299","622.385729219392","338.151375927732","590.294585231816","77462.696955871","72341.2436340327","76275.6472144561"
"840.6111/725.095","2234.1776038486","769.872639435688","387.659452672383","381138.069705784","382705.795135583","367867.630462647"
"841.5678/675.988","922.783568374871","624.607526779174","274.721106851008","89904.487369612","98887.7741216667","90458.5153832777"
"841.6159/725.702","1039.71099849851","922.459389041511","840.248545386505","180011.740030152","177354.207884979","155078.490297303"
"842.5171/660.831","1143.44466293796","1063.69848239188","815.123135789779","85435.6682110496","86694.1956859888","88415.0522321294"
"842.531/728.731","1528.13542454104","1238.81549781145","525.786509681027","16457.9900845821","15644.19998312","13521.4090267307"
"842.5706/675.986","791.219272509683","801.439131931306","991.383410937955","47412.1195551508","44318.7192072864","47489.7119234085"
"842.5905/706.299","286.240321034566","100.422376346588","510.092121463548","51777.5259745162","48701.2303945311","56515.5350040438"
"842.6227/728.731","1024.60739279604","596.799973406219","807.664303978905","92087.8673848443","98610.3207948683","90098.8923965018"
"843.5203/660.831","737.011093586907","1096.73331163331","690.912086662278","43863.6885887987","41183.4150397296","42032.7678908147"
"843.6269/723.883","674.142147354249","337.263408384053","364.341547471072","9465.01895434576","10977.9483816751","8214.5775943173"
"843.6585/734.793","2947.65684759893","2134.28546552658","2985.34394643965","303799.807599586","305885.012332595","295226.067918196"
"843.6745/758.44","667.00598200819","2108.4779601605","1882.60741799181","4972.9070185024","4774.49646831107","4525.43430003807"
"844.4009/599.597","1340.11728734905","1331.86642613411","1512.44458327023","5676.71425942179","5279.95278442382","4716.32408723048"
"844.5161/466.825","1207.4566700323","1147.91749875665","579.513138301806","103443.466398728","95611.8264507842","97201.5641010286"
"844.5237/660.832","819.879515253748","1358.3208694784","586.366278041154","12134.7106766635","12427.4546616071","11974.0019193374"
"844.5319/679.02","1060.10765303025","553.470794611608","1004.91297126235","119102.876173419","125419.544759513","123206.853650093"
"844.5467/732.977","2072.02537383873","1423.64203066644","2110.65862763637","16785.7102555378","17278.8687343921","20095.4205216602"
"844.5625/712.971","1075.52312355122","602.131416670174","612.385083601393","34561.5344064164","31690.5606866292","34926.9634557472"
"844.6066/721.458","425.64893701463","385.58073879547","256.696250139596","40109.8613599918","41335.7154925828","37169.6183253228"
"844.6618/734.793","3249.11492153754","1929.06999674197","3475.45415405184","163053.04569615","169296.585122035","154807.977595923"
"845.4803/639.004","747.096232841257","1034.20167694885","1224.34899306959","7637.5901713321","9262.83153944014","9070.42274796038"
"845.5197/467.43","619.157868378687","562.692679263305","0","48368.7985297031","46731.0079914552","47648.2914164913"
"845.5351/679.02","826.751547655763","805.804977655615","972.712951198686","59998.3125125948","60693.33755719","57597.6241492454"
"845.5502/732.975","1718.66531632468","2246.34422312752","2010.34927858772","9362.42639045712","8942.09593295707","10014.2129291535"
"845.6287/726.308","0","406.446182644316","201.286439835715","22119.5181170654","19218.9744570313","25413.8907126467"
"845.6743/749.346","3118.74185204904","3005.40438612997","2642.64855022093","214397.97202244","212705.970591797","217053.320849727"
"846.5205/467.43","481.171889647958","456.811339619562","573.061388326594","16245.2947204606","17860.3747907653","15658.5936026833"
"846.5386/679.623","746.545344858896","691.526154041285","641.501028282801","18313.2282324686","18293.8329027457","17067.3141479026"
"846.5537/697.207","1475.65776441917","742.42364543254","882.167607949177","17726.865373993","19288.6085374833","22484.2675421589"
"846.5783/719.639","411.7786704842","539.729340563964","507.503269639751","39678.025685477","38234.6981838225","36485.3649126499"
"846.6321/727.521","446.018618567226","708.019435583111","532.517161558382","19347.3715088609","22528.4514085117","25274.5749959547"
"846.6777/749.346","2379.07527999941","3544.42606452155","3813.76362724647","114155.103148964","115303.870640333","115736.54046782"
"847.3878/572.315","1381.86044385167","969.158661421124","1042.63838905248","4493.94115400459","4097.83259278563","4545.94759041135"
"847.5206/466.825","356.437289887071","310.712602424621","483.161382497847","4595.48991736485","4896.05101025361","4219.31269570985"
"847.5797/717.818","1345.25315785887","542.968378374008","1150.08056762505","39291.0888776052","39692.310488966","38036.5734972274"
"847.6462/741.465","2006.19615162143","1689.54977781847","1581.43853427221","45923.647518953","47948.176978594","44258.857398148"
"848.5439/664.469","1744.43348189657","2145.83668103312","1942.6074135258","154397.756912422","156439.701338249","150109.067414588"
"848.5787/719.033","714.08374269793","633.978028107538","713.89849146052","25986.2463439637","26674.6236041886","24658.3415097691"
"848.6494/742.069","2349.77173894659","2160.54407750109","2553.1909689049","28339.2576350548","25987.6346395874","27476.2018342717"
"849.4912/638.397","803.030075787714","408.883763918827","795.621782588331","10589.3065946326","10674.3262148961","9290.19719901088"
"849.5188/652.948","1015.4030485719","640.896731383398","759.57426672359","4763.66748810344","5680.87988125837","4108.78346200104"
"849.5348/25.614","73.8614149011555","88.5866748886108","0","5858.71907539368","6672.38796908687","7323.28993644714"
"849.5475/664.469","1983.88943136327","1786.58823421664","1898.77066049005","82546.9509204841","87257.4031130195","81459.5840161775"
"850.4941/638.4","595.487168369194","857.668737178256","607.475876280727","3901.47450394092","3821.53942794802","5304.0015771942"
"850.5599/684.474","15790.8051500682","4884.56147861622","3374.77118611532","1693936.8133583","1719746.52179889","1656683.6261836"
"850.6486/742.071","3034.46712727487","3824.77527337525","1859.94479077984","10757.0920548439","9943.81359006961","10214.6472017011"
"851.4179/599.599","1801.71482963277","1704.17131140668","1362.25385102468","8645.67517222058","9046.63001486609","8079.62559873766"
"851.5632/684.474","8744.06474985139","2703.86070343496","1683.57849070279","913760.516065934","923313.630847884","897474.309167267"
"852.4848/445.605","224.826493459812","137.718504285812","121.991570734729","6931.93265229143","6472.20689813468","6689.10688193627"
"852.5757/695.386","11040.9314083558","3983.98486034832","3658.36657746655","2073001.07459903","2077279.44789837","2272875.01935806"
"852.6559/739.04","1537.2609353587","2506.86598595936","2822.23299554588","10228.9091859131","9812.21175872311","10394.587823098"
