"Module_RTclust","mz","time","TestSignal_plasma_09202017_50RP_014_NEG_matrix_1","TestSignal_plasma_09202017_50RP_015_NEG_matrix_2","TestSignal_plasma_09202017_50RP_016_NEG_matrix_3","TestSignal_plasma_09202017_50RP_017_NEG_NIST_1","TestSignal_plasma_09202017_50RP_018_NEG_NIST_2","TestSignal_plasma_09202017_50RP_019_NEG_NIST_3"
"7_28",466.24167,368.6,3992.8,3873.1,3798.4,2969.3,3412.4,3309.9
"7_28",411.29195,368.9,4126,4045.7,3327.7,3397.8,4468.8,4616.8
"7_28",409.28633,369.2,208588.9,205576.2,197903.9,211360.5,211175.7,210932
"7_28",444.2596,369.2,13240.2,13829.9,11234.2,15654,15022.5,15913.8
"7_28",454.28847,369.2,244772.4,255626.1,242676.9,261226.2,251483.8,251696
"7_28",477.27326,369.2,16579.6,18205.9,16262.2,16298.9,14051.6,15396.2
"7_28",524.25178,369.2,20282.4,19661.5,17778.2,21312.6,19825.4,19771
"7_28",544.25773,369.2,18245.9,18280.8,18828.7,15711.3,18370.4,15219.3
"7_28",674.21609,369.8,4471.3,4308.3,4437.5,3862,5520.9,6059.9
"7_28",208.09804,377.7,53172,53170.6,51065.8,48469.6,52980.3,43942.7
"7_28",286.11972,379.5,2914.4,2563.1,2274.5,3724.8,2995.7,3146.6
"7_28",285.16384,383.2,18829.8,18475,17041.1,16919,18610.1,15139.8
"7_28",196.08761,394.7,14270.4,14486.5,12220.5,12873.9,9867,12726.8
"7_28",595.96575,398.9,8444.1,8888,9172,10610.5,10061.8,8202.4
"7_28",530.96712,399.5,29351.7,31982.1,35608.4,40206.3,38614.2,36871.3
"7_28",300.12405,401.3,38903.5,35207.5,30011.5,34744.9,38945.9,31121.9
"7_28",315.25367,402.6,113877.8,115012.5,103492,116141,131820.8,117005.4
"7_28",316.25734,402.6,21004.6,24610.6,21107,25828.3,23851.8,24786.4
"7_28",267.10717,408,14715.9,16594.2,16920.2,15218.4,15119.3,15481.6
"7_28",431.04554,414.7,5560.6,2949.1,6387.3,6419,6967.4,6161.7
"7_28",645.96283,418.3,8493,8904.2,11069.6,11837.9,9417.3,10513.4
"7_28",299.15285,422.6,17465.8,16474.1,10929.1,22832.5,17638.8,18395.1
"7_28",255.13925,423.2,7260.2,9800.8,8001.3,7844.8,8027.4,6618.1
"7_28",365.13999,423.2,13290.9,14683.7,14754.1,13209.1,14987.5,14907.2
"7_28",343.24843,428,24066.5,24499.1,20472.1,24009.6,24783.7,27483.9
"7_28",270.11344,437.1,22593.2,23498,25243.5,23650.9,23313,21451.8
"7_28",695.95943,437.1,9951.4,12025.6,11953.3,11799.5,14491.9,9907.4
"7_28",316.25735,443.1,11503.4,10709.8,9981.4,12899.4,16354.9,11866.4
"7_28",431.21113,446.2,5357.5,4898.1,4812.3,6050.9,7983.5,5815
"7_28",651.10587,446.2,5014.5,5559.5,6128.8,5192.3,5568.8,4524.9
"7_28",314.16956,446.8,30378.7,29005.2,27456.1,31495.6,28514.7,28586.6
"7_29",459.16316,468.6,8748.7,9954.2,10026,6067.5,7632.3,4669.6
"7_29",795.95275,473.5,15450.2,14179.8,14537.3,14537.6,14146.1,15295.7
"7_29",648.91324,477.7,46754.8,43567.9,40261.7,43450.8,51278.7,52352.7
"7_29",664.88388,484.5,10409.8,11117.2,11372.4,11020.5,12157,15676.5
"7_29",407.18682,489.9,11559.6,10908.5,10136.8,6660.1,10293.4,10589.6
"7_29",845.94978,491.5,11960,13106,15885.1,14188.6,13539.5,12860.6
"7_29",698.91037,491.7,125214.5,121058.1,113983.1,126152.5,137510.7,152529
"7_29",700.90758,491.7,44543,43891.9,38631.4,43683.9,48617.6,50077.6
"7_29",699.91356,491.9,17580.2,18854.4,14784.6,18310.6,19285.6,20246.5
"7_29",689.34367,508.2,1926.7,1505.9,1417,3198.3,3802.1,1908.2
"7_29",895.94555,510,9020.5,8926.6,9211.5,10495.5,9971.7,7305.4
"7_30",727.33336,522,2897,2647.3,2190.4,3691.5,5876.3,4356.2
"7_30",357.18964,535.3,12207.8,12821.6,12208.2,11878.8,13826.3,14688.4
"7_31",994.93669,552.3,30392,27173.7,34660.1,33150,36470.2,33415.4
"7_31",306.13454,554.1,4738,4722.4,4542.4,4084.7,5034.9,5424.1
"7_32",393.21211,572.3,4185,4458,4022.1,5155.9,4574.3,4266.6
"7_32",879.66487,588.1,2724.9,2276.7,1897.6,2417.8,2567.8,3166.7
"7_32",139.00701,598.4,1080430.2,1061728.5,994637.5,1588242.3,937096,6856715.9
"7_32",957.71072,598.4,3979.7,4044,3146,4284.1,6085.3,5126.5
"7_34",921.76994,629.3,2327.4,2982.7,1512.8,3908.2,3539.2,4041.1
"7_34",855.449,629.9,2771.8,2654.5,1691,3669.5,3267.2,3721.6
"7_35",876.15675,642.6,1534.2,1118.5,2185.5,2166.2,2563.8,2337.9
"7_35",803.19547,643.2,4816.1,4898.6,6068.5,6138.6,6558.4,7819.7
"7_35",873.15932,643.2,6210.6,5400.8,6947.5,6136.1,8287,7167.7
"7_35",1095.44119,646.9,2336.8,1636.6,1309.1,3625,6336.2,4282.8
"7_35",720.89601,649.3,9577.2,10814.1,10923,9190.7,10203.1,9322.3
"7_35",988.44816,660.2,1362.3,1538.4,1206.9,1381.4,1439.4,2050.5
"7_41",474.40193,722,14112.1,14053.4,13359.3,11232,13138.7,10485.1
"7_44",586.3711,764.4,9225.2,9578,8495.3,9027.7,10043.6,10451.5
"7_60",431.92617,938.5,90291.5,92037,86759.8,78354.2,83747.2,86056.1
"7_60",878.82671,938.5,11759.6,13692.7,11823.5,22400.8,13576,22786.3
"7_60",566.89889,939.1,312571.5,309264.6,361255.7,309114.8,321320.2,305606.7
"7_60",567.90083,939.1,63676.5,70599.6,73355.2,89991.1,77157.1,61840.1
"7_60",702.87362,939.1,155424,176921.5,152505.2,177175.5,158281.5,153917.3
"7_60",906.83507,939.1,67508.2,66634.1,64831.7,65966.7,71795.4,62788.4
"7_60",974.82228,939.1,44416.6,44966.2,49618,45972.8,45036.7,45194.5
"7_60",1042.80917,939.1,32742.7,34806.9,34809.8,33773,36384.4,32891.3
"7_60",362.93728,939.7,476075.1,442992.5,469934.8,451604.3,464227.2,412979.5
"7_60",453.92524,939.7,86613.3,84981.1,94317,83097.9,96188.9,80903.4
"7_60",475.8851,939.7,90293.1,103482.8,117047.9,101875.5,103105.6,101362.6
"7_60",521.91251,939.7,96337.4,100819.1,98635.9,96619.1,110402.7,94526
"7_60",588.89671,939.7,888942.4,995578.9,927699,892670.4,878646.5,861800.8
"7_60",656.88389,939.7,547001.9,548364,566833.2,603437.1,546258.9,535511.3
"7_60",657.8873,939.7,68527.2,73352.6,70670.3,67236.4,68386.2,65561.1
"7_60",679.84788,939.7,49316.3,50079,51257.1,53795,48647.8,43032.8
"7_60",725.87448,939.7,52597,57173.4,54923.4,55319.6,53366.8,52412.5
"7_60",781.86002,939.7,17407.8,21048.3,17360.3,20413,17177.5,19053.8
"7_60",793.86101,939.7,40334.3,39720.8,44138.3,43575.7,42616.3,41019.5
"7_60",816.35471,939.7,8382.1,9593.3,9160.1,8069.4,8784.4,7817.6
"7_60",849.84735,939.7,17501.5,20477.4,18793.4,22388.5,20038.9,20992.2
"7_60",850.34838,939.7,9338.1,9762.6,7865.8,7460.7,8855,6599.9
"7_60",860.84595,939.7,184528.7,191097.5,187530.8,196905.7,194357.3,175429.3
"7_60",928.83311,939.7,116687,125429.4,123335.5,117256.8,126109.8,114796.2
"7_60",962.82734,939.7,11594.3,10253.1,10183.2,6625.8,10310.8,9750.6
"7_60",1064.80701,939.7,52734.6,48129.9,46325.2,45268.7,50776.8,45502.5
"7_60",690.87799,940.3,15814.4,16835.9,17109.2,18059.8,17206.6,12306.2
"7_60",782.82642,940.3,84423.9,75804.1,81185.4,85490.4,82087.9,78945.4
"7_60",826.85249,940.3,19503.1,19465.2,19621.6,20123.1,19476.8,21125.3
"7_60",883.83463,940.3,19533,17156.1,16329.8,19605,17853.9,15902.7
"7_60",894.83954,940.3,16776.1,14437.3,15723.6,13834.8,15246.8,11584.2
"7_60",923.81647,940.3,15896.2,17024.3,15316.6,12225.9,14985.8,15883.3
"7_60",730.84908,940.9,6521.5,9692.5,8713,6926.7,8404.8,8906.7
"7_60",866.82397,940.9,9162.7,7732.2,8103.8,10108.5,9908.9,8519.8
"7_60",940.79063,940.9,40530.1,47448.8,45709.2,40979,40645.7,43604.8
"7_60",668.83967,942.1,175086.3,179812.1,198979.9,203469.6,183435.7,182783.5
"7_60",669.84221,942.1,14821.5,22289.9,25337,32172.7,23810,23849.6
"7_60",736.82722,942.1,130496.3,135932.7,135071,138014.9,147680.7,124991
"7_60",534.86153,942.7,101203.9,88608.2,110464.8,102997.9,103007.2,91012.7
"7_60",464.87782,943.3,310317.4,313961.5,329110.1,333988.6,319621.5,308612
"7_60",396.8906,944,722318.3,717151.4,719217.4,737633,724353.5,687945.4
"7_60",397.89331,944,53300.8,52323.7,55764.1,60098.6,55597.1,53030.7
"7_60",954.74303,944,11876,10524.2,11415.7,10932.2,12359.6,15030.7
"7_60",330.89893,944.6,214507.4,212333.2,232534.1,210444.3,213009.7,212797.4
"7_60",615.80675,944.6,12316.7,13133.9,12943.5,13389.6,13343.5,22247.5
"7_60",749.78595,944.6,9936.9,8572.8,9340.5,10021,11063.8,8236.1
"7_60",750.77954,944.6,38260.1,36106,38607.3,41950,39591.3,37908.6
"7_60",751.78213,944.6,9010.5,7275.4,7829.6,6749.2,9566.8,8283.9
"7_60",820.77314,944.6,13990.3,15953.7,13496.4,11346.4,13207.2,13261
"7_60",329.906,944.9,35816.5,30463.7,34247.8,35965.5,40377.8,36759.5
"7_60",147.92658,945.2,9324,10462.7,10797.5,12763.6,10182,8963.3
"7_60",170.92079,945.2,9154.8,8634.8,10181.5,9578.5,9497.8,13973.7
"7_60",612.80815,945.2,95926.4,93496.6,96352.4,97296.7,96679.9,96777
"7_60",614.80455,945.2,71994.5,72099.4,67214.6,77770.9,72803.8,73363.9
"7_60",727.78999,945.2,5414.6,8109.6,7129,10171.5,7804.9,11075.4
"7_60",764.73684,945.2,17005.6,15362.6,17741.1,17268.8,18790.7,19269.9
"7_60",828.72658,945.2,18284.2,21427.2,17507.1,15072.7,17581.7,19202.7
"7_60",196.9219,945.5,32286.7,26149.3,27719.3,32282.6,28555.5,32245.6
"7_60",146.92363,945.8,443597.3,430091.6,435325.7,431445.7,443627.6,433246.3
"7_60",260.91576,945.8,302331.5,304619.9,302954.6,346236.3,311336.1,299309.9
"7_60",295.95162,945.8,137204.9,155743.5,118877.5,152225.9,153662.9,168640.3
"7_60",478.82959,945.8,129950.9,126906.4,122782.3,132033.6,136511.8,133055.1
"7_60",480.82919,945.8,39610.1,39683,46218.5,39448.2,45214.6,42515.3
"7_60",511.87001,945.8,24096.7,24917.4,23946.7,23450.3,20501.3,36606.7
"7_60",534.79185,945.8,13515.8,14125.5,11270.7,12953.3,11076.1,8460.5
"7_60",648.84092,945.8,14760.3,12986.6,15492.6,15121.5,17058.2,20857.8
"7_60",694.74791,945.8,43038.2,46789.9,49905.4,46526.5,49876.8,39319.8
"7_60",696.74846,945.8,25181.8,22463.4,25824.8,26420.8,25652.2,23524.8
"7_60",726.78857,945.8,16761.4,23302.8,22830.4,19824.6,20901.5,24139.6
"7_60",796.77248,945.8,10666,9399.2,11842.9,11961,9662,13383.6
"7_60",910.66863,945.8,10749.3,10769,9761.2,11267.5,10910.2,11258
"7_60",202.91062,946.4,59472.4,61542.7,67326.7,56446.4,55635.9,61331.4
"7_60",206.87377,946.4,16347.1,9430.6,15171.3,12222.5,13106.3,9020.5
"7_60",238.0833,946.4,7402.6,8500.3,8257.9,6842.4,7420.8,7243.7
"7_60",377.89012,946.4,18904.4,15737.6,18904.5,18966.8,18036.3,16422.9
"7_60",411.84567,946.4,14186.3,14166.5,15262.3,8942.8,12109.4,10940.4
"7_60",541.82274,946.4,24154.6,20048.5,21241.8,26115.6,20815.3,22164.9
"7_60",624.76407,946.4,39813.3,43998.7,38604.7,44366.4,41969.8,42337.3
"7_60",628.76126,946.4,24666.7,19708.6,24370.8,22475.7,24116.6,24319.1
"7_60",734.73812,946.4,6738.1,4167.3,5358.4,5347.2,6311.6,5309.7
"7_60",842.68018,946.4,11492.8,13774.7,14802.4,11436.2,14632.5,13453.6
"7_60",238.81558,947,21475.8,23666.7,27540.4,21364,20846.9,21728.7
"7_60",340.93968,947,949410.3,860621.5,874207.8,970941.2,917730,875605.7
"7_60",343.85645,947,55326.6,50382.4,55694.7,56163.9,57338.4,55062.1
"7_60",344.85234,947,128937.6,131742.9,130631.2,129667,129853.2,128801
"7_60",346.85281,947,34526.5,43267.3,31819.1,51791.3,36250.3,39004.9
"7_60",378.88756,947,16868.1,32901,33212.4,13975,18332.3,13882.1
"7_60",461.88003,947,21610.1,22053.4,21447.5,22302,19874.5,19723.8
"7_60",556.77742,947,28155.4,26094.9,26663,28672.4,29070.4,25023.2
"7_60",621.76765,947,17694.3,15321.5,17921.5,14875.1,19102.8,20611.2
"7_60",108.89956,947.6,24010.7,20754.2,21824.1,19382.4,22297.7,20059.2
"7_60",117.9273,947.6,1275675.7,1340377.7,1316237,1311459.5,1315087.3,1213147.8
"7_60",192.85345,947.6,30635.5,28765.2,28051.2,23024.5,28451,21754.4
"7_60",273.9581,947.6,5761.3,4854.8,6898.7,7138.5,6742.3,6615.7
"7_60",306.9073,947.6,231878.6,229188.6,218381.4,223135,212475.1,226793.8
"7_60",307.90798,947.6,42859.1,40930.7,40315.4,42879.1,39860.4,45108.7
"7_60",308.90366,947.6,101201,107431.3,98450.9,106829.3,100709.1,101686.1
"7_60",334.82408,947.6,23114.2,20329.9,29484.8,22987.9,23375.4,22178
"7_60",349.87339,947.6,194500.5,181408.8,174332.6,175053.8,214848.5,158531.9
"7_60",558.85686,947.6,6812,8290.3,6876.2,8453.2,7065.8,7971
"7_60",606.7889,947.6,22509.5,20882.2,21621.6,20491.3,24352.8,18951.7
"7_60",139.00721,948.2,2333854,2507852,2468487.4,2482122,2439174.7,2256860.4
"7_60",324.83708,948.2,20567,17173.9,17679,15763.5,18512.8,16148.7
"7_60",392.86943,948.2,26185.2,24607.6,28788.3,25463.5,30410.5,24798.6
"7_60",451.84243,948.2,44591.3,46998.5,45876.9,46502.8,39374.8,38542.4
"7_60",487.78852,948.2,29401.3,26306.4,30371.2,29556.2,26471.1,35095.8
"7_60",504.85037,948.2,27014.2,24638.3,26615.6,20884.6,28829.3,28850.1
"7_60",520.83016,948.2,23074.5,24059.8,21299.6,29849,27470.7,24925.6
"7_60",540.80008,948.2,27888.5,28233.2,25474.8,27638.1,30900.2,28998.3
"7_60",644.95905,948.2,65454.2,80439.8,61650.6,83130.6,76155.6,74136.2
"7_60",418.88832,948.5,22849.9,22145.9,22741,19102.5,21875.4,20672.6
"7_60",794.94965,948.5,39062.7,36990.7,37150.8,41623.1,51627.3,43329.4
"7_60",215.84671,948.8,84144.3,70948.6,99742.2,99797,95862.6,88286.7
"7_60",301.9551,948.8,17927,19933.7,17194.7,22133.9,20173.1,19663.2
"7_60",314.80769,948.8,9723.3,7996.9,6985.6,6770.4,9893.1,5884
"7_60",322.88666,948.8,147362,147977,147359.3,149329.9,146129.8,143639.7
"7_60",336.82282,948.8,13303,14751.9,17242.8,14040,15213.9,12130.7
"7_60",378.91718,948.8,31308.8,30543.9,32004.4,33680.5,33208.4,32583.2
"7_60",390.87232,948.8,88462.4,89722.4,86248.8,90462.9,90490.4,83794.1
"7_60",530.7733,948.8,7895.7,11869.6,11833,10342.1,10026.4,12518
"7_60",183.85616,949.4,29758.9,27328.8,30591.1,30348.1,31149.9,27340
"7_60",242.9437,949.4,94736.4,89312.2,94363.9,96410.1,99022.4,97988.6
"7_60",271.80368,949.4,7659.7,6645.7,5802.9,7415.5,6252.7,6664.9
"7_60",288.93396,949.4,101025.1,99984,92104.6,103244.8,102268.4,103721.8
"7_60",327.72053,949.4,14213.5,15378.1,13718.4,15792.2,14875.6,13426.5
"7_60",340.78537,949.4,23278.4,22848.7,21666.9,14778.3,22734.2,15817.9
"7_60",380.8443,949.4,12479.5,12104.6,12283.6,10918.2,14192.9,10226.6
"7_60",399.83026,949.4,15681.7,13982,13412.2,17788,14758,15137.5
"7_60",402.91038,949.4,14780.7,14311.7,16018.5,19261.6,17447.3,15017
"7_60",423.91066,949.4,10693.4,10115.6,10856.5,11316.5,11180.7,9341.1
"7_60",443.82322,949.4,56862.8,49197.1,45816.8,54565.2,49812.3,53181
"7_60",467.90328,949.4,49285.6,46031.5,45031.4,50169.3,46947.9,47781.4
"7_60",470.89861,949.4,13836,11919.9,14173.2,16221.1,14477.2,14157.8
"7_60",134.8942,950,278245.6,332288.2,268677.6,352679,277024.2,270646.9
"7_60",171.83334,950,10843.6,9223.3,10134.3,9211.5,10248.5,8748.8
"7_60",176.82608,950,12622.2,14930,13675.5,11446.3,13716.2,12442.8
"7_60",229.79333,950,13289.3,14068.5,15043,13653.9,14991.2,14887.9
"7_60",306.75011,950,10043.2,9598.9,10210.4,8207.4,9298.1,8986.8
"7_60",319.89004,950,69744.4,70135.6,66780.7,58009.7,67653.4,64045.6
"7_60",353.92608,950,90844.2,94129.9,87332.3,94891.4,88010.8,87258.4
"7_60",355.92317,950,37200.9,36361.9,36299.2,37000.6,37716.2,34935.7
"7_60",397.83195,950,24811.7,39227.9,38193.3,22096.8,25419.5,22399.5
"7_60",493.81802,950,32170.3,31570,27098,27827.7,20592.2,26855.8
"7_60",501.85544,950,17028.9,12746.7,13731.1,13133.8,13381.7,9379.5
"7_60",180.86122,950.3,19589.8,18722.6,13273.3,24285.4,21679.7,17768.9
"7_60",170.833,950.6,143909.2,128057.4,134710.6,129071.9,138277.1,131467.4
"7_60",228.90574,950.6,100345.8,88346.9,99048.5,86481.6,94464.9,78003.4
"7_60",283.85544,950.6,42011.4,39426.1,38228.8,30595.3,39757.9,40901.3
"7_60",285.85281,950.6,26265.2,28007.1,21544.5,30743.1,25775.6,26784.2
"7_60",304.91213,950.6,122585.8,120946.7,118928.4,118138.2,126140.3,117862.2
"7_60",377.84341,950.6,64242,63455.5,63790,66205.9,64007.9,59126
"7_60",379.83957,950.6,23141,24303.7,27851.1,22742.8,26236.6,24753.4
"7_60",407.85938,950.6,29172.4,24824.4,29508.5,25537.2,26762.6,58379.4
"7_60",423.83529,950.6,35093.8,32477,35887.2,38339,38041.8,36447.6
"7_60",174.95597,951.2,836907.8,805062.3,839214.2,828454.8,849862.6,801987.9
"7_60",176.9079,951.2,14035.5,15276.1,17872.9,13838.9,14743.9,11710.3
"7_60",217.86436,951.2,100444.8,115315.4,107088.9,108850.6,107023.3,97274.3
"7_60",203.84616,951.8,82329.3,82369.2,76286.7,87033.2,81279.3,77638.8
"7_60",247.90714,951.8,36576.3,33151.1,33794.4,27218,37860.5,38893.5
"7_60",385.95225,951.8,40165.7,40472.7,40970.3,42338.7,37991.2,37190.2
"7_60",1065.92509,952.7,36815.9,36187,37832.2,40088.1,37030.8,36184.3
"7_60",129.93614,953,58315.9,56900.5,61524.6,58620.3,59617.9,57937.2
"7_60",436.81666,953.1,19867.1,20790.9,13328.2,22538.5,18166.2,24708.3
"7_60",290.85387,953.7,27230.5,23168.3,28375.4,26339.2,28098.8,27536.4
"7_60",274.85915,954.6,50870.1,52180.4,48281.2,52629.2,50427.1,48274.2
"7_60",421.83958,954.9,78091.4,80214.2,77951.3,74919.5,82922.1,71824
"7_60",193.03049,955.5,29576.6,23406.2,26369.5,26177.6,25024.7,20660.3
"7_60",246.96571,955.5,199857.2,204359.2,191335.5,206105.1,167604.6,163755.4
"7_60",250.98084,955.5,723420.6,713954,706832.3,694137.5,712456.5,694625.6
"7_60",253.95498,955.5,36979.5,36908.4,37736.3,35326,41253,34588.8
"7_60",576.80393,955.5,8785.6,9128.2,8302.6,5992.5,7180.3,4993.7
"7_60",247.98264,956.1,521680.9,526993.1,516409.8,527479.3,518902.1,510467.4
"7_60",420.84022,956.1,345093.1,346790.6,341629.8,343291.7,338654,343555.9
"7_60",119.91544,956.7,643636.7,644364.9,620570.6,597677.4,627027.8,1077908.9
"7_60",178.97776,956.7,3322394,3399915.2,3180275.9,3310114.4,2910664.8,2956934.9
"7_60",233.93095,956.7,436745.7,446241.6,428510.6,443057.1,420656.6,408160
"7_60",266.96724,956.7,84219.8,74474.1,75917.6,84809.8,79946.2,70490.8
"7_60",566.77177,956.7,47459.6,44122.1,78774.2,45852.1,75703.2,48716.2
"7_60",221.98358,957.3,115463.6,109545.1,106550.8,113487.2,110784.3,104146
"7_60",237.92991,957.3,151611.5,162063.8,148860,161347.9,143218.5,149453.4
"7_60",354.85659,957.3,80171.6,81440.2,77024,75501.6,81703,73647.3
"7_60",252.91594,957.9,112011.4,118643,112538.8,110683.6,110277.3,106648.9
"7_60",434.81376,957.9,49203.1,49356.9,47253,44935.3,46881.7,47476.3
"7_60",683.69864,958.5,33777.1,32068.1,32865.6,32866.5,33912.8,31559.9
"7_60",470.78352,959.7,80218.2,77102.7,74358.3,84570.6,77658.2,74033.3
"7_60",544.78395,959.7,32212,30633.2,32847,31974.2,34292.1,30270.5
"7_60",728.69576,959.7,98203.3,98497.7,102342.1,103881,100201,101083.3
"7_60",412.83211,960.3,58574.8,61052,59064.5,59690.3,56958.5,53711.7
"7_60",469.78063,960.3,516099,527367.4,511689.5,525028.3,518072,502605.3
"7_60",543.78096,960.3,178910.9,173066.9,176607.5,179917.3,180815.5,178041.5
"7_60",726.70004,960.3,24896.1,28117.9,31460.6,29880.3,28810.8,27120.3
"7_60",467.78558,960.9,103173.1,104717,99968.7,100677.3,107678.5,96871
"7_60",395.78004,962.1,400060.4,398384.2,392685.6,396644.4,406508.2,383793.8
"7_60",923.56505,965.2,11973.7,13447.3,11261.5,8311.7,10196.5,5832.4
"7_60",453.78575,969.4,152013.3,153127.4,163252.1,155052.7,162340.2,144250.2
"8_1",373.95325,349.8,9830.6,10456.5,12633.3,10371.4,11612,12424.2
"8_15",577.0842,505,7697.8,8574.7,15992.5,11154.2,13290,15927.8
"8_15",578.08494,505.1,4622,3237.6,8145.6,5686.8,5438.8,5960.5
"8_18",651.10367,545.6,7802.7,8164.4,11761.1,8986.6,10319.9,11561.4
"8_18",652.10391,545.6,3997.6,4329,7259.4,3969.3,4420.6,5822.2
"8_24",799.14012,615.4,8273.9,7135.6,9937.4,7905.5,7811.5,9401.4
"8_37",573.43422,755.4,7275.7,8179.6,10040.8,7419,8424.9,9808.2
"8_54",510.87758,939.1,162960.1,158999.7,228171.7,146576.5,161255.3,166656
"8_54",192.92897,945.2,521412.5,519210.3,682406.5,520266.5,508217.7,681901.4
"8_54",480.96949,948.8,59270.7,65160.4,78664.9,66844,66455.5,82576
"8_54",537.76804,958.5,100885.7,100722.9,104943.8,102696,102750.9,105587.1
"8_54",463.76866,959.1,82062.3,81001.3,86708.2,83200.8,81174.4,86375.4
"9_1",445.97528,342.5,8682.8,8049.5,7835.9,8736.9,4268.4,8296.6
"9_5",564.24409,369.2,3992.2,3527.8,4288.1,3782.4,2636.1,3106.9
"9_10",196.08764,394.1,13334.9,12719.1,11381.4,13301.8,10365.3,12999.2
"9_43",944.94017,529.3,42423,40307.3,39897,40063.1,37510.4,39847.8
"9_146",475.88527,939.1,109305.8,109813.1,109166.6,105455.8,98954.4,106498.1
"9_146",465.88114,943.4,27338,28164.4,27738.5,30426.2,23524.5,29063.3
"9_146",683.79565,944.6,9820.1,9927.2,10055.3,10396.7,7760.8,9834.6
"9_146",546.81721,945.2,106672.8,106793.6,105890,110061.9,101718.7,104442.5
"9_146",604.77473,945.8,17826.7,14702.6,13335.7,15291.9,12367.9,16439.2
"9_146",393.89288,947,66809.8,62887.1,65221.9,60589,51126.4,55985.4
"9_146",110.89595,947.6,13765.4,15631.4,15189,13007.6,7821.1,13588
"9_146",302.95634,948.2,6893.8,6000.5,5970.3,6031,4632.4,6087
"9_146",136.89279,949.4,121294.9,110979.1,111084.9,130577,77019.8,113485.8
"9_146",321.81371,949.4,19473.6,18341.5,19194.5,18805.4,16667.9,18174
"9_146",469.90079,949.4,20367.7,19561.3,19142.5,20273.5,18277.6,19413.8
"9_146",215.86761,951.2,152147.2,149545.4,151008.1,148272.6,139762.1,144876.2
"9_146",1066.92759,952.4,12072.5,12192.5,13464,14421.7,9440.8,13138.9
"9_146",383.09565,954.3,12880.6,13724.3,12574.3,13618.9,10978.2,13212.1
"9_146",378.77825,954.9,64881.2,58690.4,62421.4,62794.2,58332.4,63971.1
"9_146",426.10072,956.1,8773.8,7793.8,7717.8,8327.1,7479.7,8057.1
"9_148",496.78813,965.8,187752.9,195377.1,192538.8,168671,95986.7,193651.8
"9_148",278.9022,969.4,303858.9,267351.8,294576.6,284643.2,232929.5,278642.2
"9_148",338.85934,969.4,247606.7,250248.6,252232.7,418827.8,126589.3,242516.6
"10_1",331.98266,320.7,7607.7,7746.2,9543.3,9021.5,7451.4,8286.7
"10_7",594.96273,399.5,70540.9,69492.4,74715.9,80447.1,70913.9,74470.3
"10_29",827.16224,630.5,6488.4,5579.6,6649.1,6347.2,5148.3,6066.7
"10_59",782.36108,939.7,7351,6968.5,8956.7,8551.7,6482.4,7085.7
"10_59",547.81963,945.2,17022.6,14059.2,16880.1,17303,13097.2,15894.1
"10_59",235.08509,945.8,171268.8,145073.6,173746.2,175776.6,141846.1,163381.1
"10_59",466.80479,946.4,11990.3,11068.4,14943.6,13518.2,9947.4,9901.9
"10_59",330.8315,947,31526.7,27527,35110.7,34163,29734.9,32383
"10_59",694.95593,947.6,72892.3,75686.5,85005.1,79406.3,69441.6,75105.5
"10_59",358.91458,947.9,30836.9,28450.2,34282,35008.4,27108.3,33939.7
"10_59",329.84434,950,70023.9,65712,72497.7,73215.1,67550.4,69474.8
"10_59",751.68603,956.7,13408.8,11321.1,15780.4,13450.5,9258.7,15212.5
"11_1",445.15276,174,4080.9,3883,3618.7,4551.5,4243.3,3566.3
"11_16",417.21144,343.1,44672.6,39216.1,32667.3,58509.5,52186.5,31794.6
"11_18",455.29185,369.2,66067.2,70728,69770.6,75400.1,76117.9,67258.3
"11_18",480.96977,380.7,80199.6,79575.5,76120.2,85573.1,83371.8,77497.8
"11_18",544.96566,380.7,88980.6,93372.6,96066.5,100469.9,100496.6,89916.3
"11_24",437.11447,446.8,2128.6,1895.9,1895,2855.8,2500.2,1814
"11_29",257.21168,508.2,9364,9217.5,8761.1,14370,13303.8,9267.2
"11_71",724.87144,939.7,411050.8,442067.4,421671.1,448855.8,450834.8,408522.3
"11_71",792.8586,939.7,273658.9,291676.2,280377.6,301309.7,310862,274244.4
"11_71",1008.77828,942.1,24358.1,22214.6,20316.3,27852.7,27548.8,21096.6
"11_71",332.89818,944.6,26790.9,27873.2,28199.4,31904,31941.9,27679.1
"11_71",544.82084,945.2,139481.4,134948,134785.3,151438.3,144644.6,138627.7
"11_71",898.71107,945.2,13003.2,13068.3,13326.3,16254.1,18040.7,13278.4
"11_71",261.91812,945.8,16507.6,17021.8,18359.7,32418.7,36679.8,14299.2
"11_71",476.83403,945.8,163228.4,161733,163587,174000.2,170067.9,156122.6
"11_71",226.82978,947,332101,339330.4,358468,378195.7,419788.1,328908.7
"11_71",286.84157,947.6,9830.3,10674.5,8968.8,16389,15203.2,9105.7
"11_71",470.81786,948.2,35557.7,37985.1,38040.2,40847.1,40648.7,37108.7
"11_71",161.94765,950,19893.2,18225.6,16491,46516.1,46229.8,16534.3
"11_71",362.875,950.6,115446.8,116284.8,108190.3,236037.9,222076.6,107354.6
"11_71",363.95502,951.2,168209.4,171223.3,166476.1,176194.9,175810.1,164140.8
